"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"27/01/2025 11:00:00 - 27/01/2025 11:30:00","CTA|IE","n/e","4607.62","n/e"
"27/01/2025 11:30:00 - 27/01/2025 12:00:00","CTA|IE","n/e","4421.71","n/e"
"27/01/2025 12:00:00 - 27/01/2025 12:30:00","CTA|IE","n/e","4209.61","n/e"
"27/01/2025 12:30:00 - 27/01/2025 13:00:00","CTA|IE","n/e","4081.83","n/e"
"27/01/2025 13:00:00 - 27/01/2025 13:30:00","CTA|IE","n/e","4139.85","n/e"
"27/01/2025 13:30:00 - 27/01/2025 14:00:00","CTA|IE","n/e","4039.23","n/e"
"27/01/2025 14:00:00 - 27/01/2025 14:30:00","CTA|IE","n/e","4023.84","n/e"
"27/01/2025 14:30:00 - 27/01/2025 15:00:00","CTA|IE","n/e","3957.03","n/e"
"27/01/2025 15:00:00 - 27/01/2025 15:30:00","CTA|IE","n/e","3910.33","n/e"
"27/01/2025 15:30:00 - 27/01/2025 16:00:00","CTA|IE","n/e","3816.69","n/e"
"27/01/2025 16:00:00 - 27/01/2025 16:30:00","CTA|IE","n/e","3745.59","n/e"
"27/01/2025 16:30:00 - 27/01/2025 17:00:00","CTA|IE","n/e","3610.00","n/e"
"27/01/2025 17:00:00 - 27/01/2025 17:30:00","CTA|IE","n/e","3581.62","n/e"
"27/01/2025 17:30:00 - 27/01/2025 18:00:00","CTA|IE","n/e","3696.82","n/e"
"27/01/2025 18:00:00 - 27/01/2025 18:30:00","CTA|IE","n/e","3904.11","n/e"
"27/01/2025 18:30:00 - 27/01/2025 19:00:00","CTA|IE","n/e","3936.90","n/e"
"27/01/2025 19:00:00 - 27/01/2025 19:30:00","CTA|IE","n/e","3982.18","n/e"
"27/01/2025 19:30:00 - 27/01/2025 20:00:00","CTA|IE","n/e","3933.66","n/e"
"27/01/2025 20:00:00 - 27/01/2025 20:30:00","CTA|IE","n/e","4038.57","n/e"
"27/01/2025 20:30:00 - 27/01/2025 21:00:00","CTA|IE","n/e","3944.92","n/e"
"27/01/2025 21:00:00 - 27/01/2025 21:30:00","CTA|IE","n/e","3946.96","n/e"
"27/01/2025 21:30:00 - 27/01/2025 22:00:00","CTA|IE","n/e","3876.19","n/e"
"27/01/2025 22:00:00 - 27/01/2025 22:30:00","CTA|IE","n/e","3754.12","n/e"
"27/01/2025 22:30:00 - 27/01/2025 23:00:00","CTA|IE","n/e","3651.85","n/e"
"27/01/2025 23:00:00 - 27/01/2025 23:30:00","CTA|IE","n/e","3459.31","n/e"
"27/01/2025 23:30:00 - 28/01/2025 00:00:00","CTA|IE","n/e","3108.76","n/e"
"28/01/2025 00:00:00 - 28/01/2025 00:30:00","CTA|IE","n/e","2854.30","n/e"
"28/01/2025 00:30:00 - 28/01/2025 01:00:00","CTA|IE","n/e","2748.17","n/e"
"28/01/2025 01:00:00 - 28/01/2025 01:30:00","CTA|IE","n/e","2867.42","n/e"
"28/01/2025 01:30:00 - 28/01/2025 02:00:00","CTA|IE","n/e","2865.96","n/e"
"28/01/2025 02:00:00 - 28/01/2025 02:30:00","CTA|IE","n/e","2913.22","n/e"
"28/01/2025 02:30:00 - 28/01/2025 03:00:00","CTA|IE","n/e","2919.67","n/e"
"28/01/2025 03:00:00 - 28/01/2025 03:30:00","CTA|IE","n/e","2994.43","n/e"
"28/01/2025 03:30:00 - 28/01/2025 04:00:00","CTA|IE","n/e","2925.44","n/e"
"28/01/2025 04:00:00 - 28/01/2025 04:30:00","CTA|IE","n/e","2959.09","n/e"
"28/01/2025 04:30:00 - 28/01/2025 05:00:00","CTA|IE","n/e","3087.03","n/e"
"28/01/2025 05:00:00 - 28/01/2025 05:30:00","CTA|IE","n/e","2968.64","n/e"
"28/01/2025 05:30:00 - 28/01/2025 06:00:00","CTA|IE","n/e","2911.45","n/e"
"28/01/2025 06:00:00 - 28/01/2025 06:30:00","CTA|IE","n/e","3005.64","n/e"
"28/01/2025 06:30:00 - 28/01/2025 07:00:00","CTA|IE","n/e","3150.15","n/e"
"28/01/2025 07:00:00 - 28/01/2025 07:30:00","CTA|IE","n/e","3350.02","n/e"
"28/01/2025 07:30:00 - 28/01/2025 08:00:00","CTA|IE","n/e","3605.18","n/e"
"28/01/2025 08:00:00 - 28/01/2025 08:30:00","CTA|IE","n/e","3709.17","n/e"
"28/01/2025 08:30:00 - 28/01/2025 09:00:00","CTA|IE","n/e","3975.07","n/e"
"28/01/2025 09:00:00 - 28/01/2025 09:30:00","CTA|IE","n/e","3927.07","n/e"
"28/01/2025 09:30:00 - 28/01/2025 10:00:00","CTA|IE","n/e","3911.58","n/e"
"28/01/2025 10:00:00 - 28/01/2025 10:30:00","CTA|IE","n/e","4125.34","n/e"
"28/01/2025 10:30:00 - 28/01/2025 11:00:00","CTA|IE","n/e","4461.06","n/e"
"28/01/2025 11:00:00 - 28/01/2025 11:30:00","CTA|IE","n/e","4644.52","n/e"
"28/01/2025 11:30:00 - 28/01/2025 12:00:00","CTA|IE","n/e","4686.01","n/e"
"28/01/2025 12:00:00 - 28/01/2025 12:30:00","CTA|IE","n/e","4668.47","n/e"
"28/01/2025 12:30:00 - 28/01/2025 13:00:00","CTA|IE","n/e","4597.89","n/e"
"28/01/2025 13:00:00 - 28/01/2025 13:30:00","CTA|IE","n/e","4384.67","n/e"
"28/01/2025 13:30:00 - 28/01/2025 14:00:00","CTA|IE","n/e","4453.93","n/e"
"28/01/2025 14:00:00 - 28/01/2025 14:30:00","CTA|IE","n/e","4390.05","n/e"
"28/01/2025 14:30:00 - 28/01/2025 15:00:00","CTA|IE","n/e","4392.68","n/e"
"28/01/2025 15:00:00 - 28/01/2025 15:30:00","CTA|IE","n/e","4394.53","n/e"
"28/01/2025 15:30:00 - 28/01/2025 16:00:00","CTA|IE","n/e","4494.00","n/e"
"28/01/2025 16:00:00 - 28/01/2025 16:30:00","CTA|IE","n/e","4412.97","n/e"
"28/01/2025 16:30:00 - 28/01/2025 17:00:00","CTA|IE","n/e","4284.42","n/e"
"28/01/2025 17:00:00 - 28/01/2025 17:30:00","CTA|IE","n/e","4269.69","n/e"
"28/01/2025 17:30:00 - 28/01/2025 18:00:00","CTA|IE","n/e","4141.98","n/e"
"28/01/2025 18:00:00 - 28/01/2025 18:30:00","CTA|IE","n/e","4158.85","n/e"
"28/01/2025 18:30:00 - 28/01/2025 19:00:00","CTA|IE","n/e","4247.91","n/e"
"28/01/2025 19:00:00 - 28/01/2025 19:30:00","CTA|IE","n/e","4262.50","n/e"
"28/01/2025 19:30:00 - 28/01/2025 20:00:00","CTA|IE","n/e","4155.67","n/e"
"28/01/2025 20:00:00 - 28/01/2025 20:30:00","CTA|IE","n/e","4050.32","n/e"
"28/01/2025 20:30:00 - 28/01/2025 21:00:00","CTA|IE","n/e","3953.61","n/e"
"28/01/2025 21:00:00 - 28/01/2025 21:30:00","CTA|IE","n/e","3802.09","n/e"
"28/01/2025 21:30:00 - 28/01/2025 22:00:00","CTA|IE","n/e","3591.74","n/e"
"28/01/2025 22:00:00 - 28/01/2025 22:30:00","CTA|IE","n/e","3346.99","n/e"
"28/01/2025 22:30:00 - 28/01/2025 23:00:00","CTA|IE","n/e","3173.17","n/e"
"28/01/2025 23:00:00 - 28/01/2025 23:30:00","CTA|IE","n/e","3012.62","n/e"
"28/01/2025 23:30:00 - 29/01/2025 00:00:00","CTA|IE","n/e","2792.61","n/e"
"29/01/2025 00:00:00 - 29/01/2025 00:30:00","CTA|IE","n/e","2594.41","n/e"
"29/01/2025 00:30:00 - 29/01/2025 01:00:00","CTA|IE","n/e","2642.93","n/e"
"29/01/2025 01:00:00 - 29/01/2025 01:30:00","CTA|IE","n/e","2571.49","n/e"
"29/01/2025 01:30:00 - 29/01/2025 02:00:00","CTA|IE","n/e","2541.14","n/e"
"29/01/2025 02:00:00 - 29/01/2025 02:30:00","CTA|IE","n/e","2509.05","n/e"
"29/01/2025 02:30:00 - 29/01/2025 03:00:00","CTA|IE","n/e","2507.58","n/e"
"29/01/2025 03:00:00 - 29/01/2025 03:30:00","CTA|IE","n/e","2528.70","n/e"
"29/01/2025 03:30:00 - 29/01/2025 04:00:00","CTA|IE","n/e","2522.52","n/e"
"29/01/2025 04:00:00 - 29/01/2025 04:30:00","CTA|IE","n/e","2478.38","n/e"
"29/01/2025 04:30:00 - 29/01/2025 05:00:00","CTA|IE","n/e","2439.44","n/e"
"29/01/2025 05:00:00 - 29/01/2025 05:30:00","CTA|IE","n/e","2455.06","n/e"
"29/01/2025 05:30:00 - 29/01/2025 06:00:00","CTA|IE","n/e","2429.14","n/e"
"29/01/2025 06:00:00 - 29/01/2025 06:30:00","CTA|IE","n/e","2439.71","n/e"
"29/01/2025 06:30:00 - 29/01/2025 07:00:00","CTA|IE","n/e","2520.09","n/e"
"29/01/2025 07:00:00 - 29/01/2025 07:30:00","CTA|IE","n/e","2586.64","n/e"
"29/01/2025 07:30:00 - 29/01/2025 08:00:00","CTA|IE","n/e","2885.68","n/e"
"29/01/2025 08:00:00 - 29/01/2025 08:30:00","CTA|IE","n/e","3009.16","n/e"
"29/01/2025 08:30:00 - 29/01/2025 09:00:00","CTA|IE","n/e","3347.50","n/e"
"29/01/2025 09:00:00 - 29/01/2025 09:30:00","CTA|IE","n/e","3568.63","n/e"
"29/01/2025 09:30:00 - 29/01/2025 10:00:00","CTA|IE","n/e","3588.38","n/e"
"29/01/2025 10:00:00 - 29/01/2025 10:30:00","CTA|IE","n/e","3628.13","n/e"
"29/01/2025 10:30:00 - 29/01/2025 11:00:00","CTA|IE","n/e","3597.60","n/e"
"29/01/2025 11:00:00 - 29/01/2025 11:30:00","CTA|IE","n/e","3581.92","n/e"
"29/01/2025 11:30:00 - 29/01/2025 12:00:00","CTA|IE","n/e","3400.85","n/e"
"29/01/2025 12:00:00 - 29/01/2025 12:30:00","CTA|IE","n/e","3438.94","n/e"
"29/01/2025 12:30:00 - 29/01/2025 13:00:00","CTA|IE","n/e","3294.81","n/e"
"29/01/2025 13:00:00 - 29/01/2025 13:30:00","CTA|IE","n/e","3487.36","n/e"
"29/01/2025 13:30:00 - 29/01/2025 14:00:00","CTA|IE","n/e","3566.27","n/e"
"29/01/2025 14:00:00 - 29/01/2025 14:30:00","CTA|IE","n/e","3750.31","n/e"
"29/01/2025 14:30:00 - 29/01/2025 15:00:00","CTA|IE","n/e","3798.55","n/e"
"29/01/2025 15:00:00 - 29/01/2025 15:30:00","CTA|IE","n/e","3836.50","n/e"
"29/01/2025 15:30:00 - 29/01/2025 16:00:00","CTA|IE","n/e","3931.54","n/e"
"29/01/2025 16:00:00 - 29/01/2025 16:30:00","CTA|IE","n/e","4010.04","n/e"
"29/01/2025 16:30:00 - 29/01/2025 17:00:00","CTA|IE","n/e","4024.15","n/e"
"29/01/2025 17:00:00 - 29/01/2025 17:30:00","CTA|IE","n/e","3879.37","n/e"
"29/01/2025 17:30:00 - 29/01/2025 18:00:00","CTA|IE","n/e","3973.51","n/e"
"29/01/2025 18:00:00 - 29/01/2025 18:30:00","CTA|IE","n/e","3964.04","n/e"
"29/01/2025 18:30:00 - 29/01/2025 19:00:00","CTA|IE","n/e","4105.15","n/e"
"29/01/2025 19:00:00 - 29/01/2025 19:30:00","CTA|IE","n/e","4090.71","n/e"
"29/01/2025 19:30:00 - 29/01/2025 20:00:00","CTA|IE","n/e","4058.42","n/e"
"29/01/2025 20:00:00 - 29/01/2025 20:30:00","CTA|IE","n/e","4034.34","n/e"
"29/01/2025 20:30:00 - 29/01/2025 21:00:00","CTA|IE","n/e","3921.62","n/e"
"29/01/2025 21:00:00 - 29/01/2025 21:30:00","CTA|IE","n/e","3866.73","n/e"
"29/01/2025 21:30:00 - 29/01/2025 22:00:00","CTA|IE","n/e","3666.99","n/e"
"29/01/2025 22:00:00 - 29/01/2025 22:30:00","CTA|IE","n/e","3535.71","n/e"
"29/01/2025 22:30:00 - 29/01/2025 23:00:00","CTA|IE","n/e","3405.34","n/e"
"29/01/2025 23:00:00 - 29/01/2025 23:30:00","CTA|IE","n/e","3257.31","n/e"
"29/01/2025 23:30:00 - 30/01/2025 00:00:00","CTA|IE","n/e","3058.92","n/e"
"30/01/2025 00:00:00 - 30/01/2025 00:30:00","CTA|IE","n/e","3125.77","n/e"
"30/01/2025 00:30:00 - 30/01/2025 01:00:00","CTA|IE","n/e","2990.16","n/e"
"30/01/2025 01:00:00 - 30/01/2025 01:30:00","CTA|IE","n/e","2821.18","n/e"
"30/01/2025 01:30:00 - 30/01/2025 02:00:00","CTA|IE","n/e","2730.43","n/e"
"30/01/2025 02:00:00 - 30/01/2025 02:30:00","CTA|IE","n/e","2449.46","n/e"
"30/01/2025 02:30:00 - 30/01/2025 03:00:00","CTA|IE","n/e","2400.77","n/e"
"30/01/2025 03:00:00 - 30/01/2025 03:30:00","CTA|IE","n/e","2257.79","n/e"
"30/01/2025 03:30:00 - 30/01/2025 04:00:00","CTA|IE","n/e","2198.15","n/e"
"30/01/2025 04:00:00 - 30/01/2025 04:30:00","CTA|IE","n/e","2105.78","n/e"
"30/01/2025 04:30:00 - 30/01/2025 05:00:00","CTA|IE","n/e","1959.59","n/e"
"30/01/2025 05:00:00 - 30/01/2025 05:30:00","CTA|IE","n/e","2043.94","n/e"
"30/01/2025 05:30:00 - 30/01/2025 06:00:00","CTA|IE","n/e","2084.16","n/e"
"30/01/2025 06:00:00 - 30/01/2025 06:30:00","CTA|IE","n/e","2192.47","n/e"
"30/01/2025 06:30:00 - 30/01/2025 07:00:00","CTA|IE","n/e","2345.34","n/e"
"30/01/2025 07:00:00 - 30/01/2025 07:30:00","CTA|IE","n/e","2282.69","n/e"
"30/01/2025 07:30:00 - 30/01/2025 08:00:00","CTA|IE","n/e","2311.71","n/e"
"30/01/2025 08:00:00 - 30/01/2025 08:30:00","CTA|IE","n/e","2430.11","n/e"
"30/01/2025 08:30:00 - 30/01/2025 09:00:00","CTA|IE","n/e","2796.15","n/e"
"30/01/2025 09:00:00 - 30/01/2025 09:30:00","CTA|IE","n/e","2977.88","n/e"
"30/01/2025 09:30:00 - 30/01/2025 10:00:00","CTA|IE","n/e","3022.23","n/e"
"30/01/2025 10:00:00 - 30/01/2025 10:30:00","CTA|IE","n/e","3020.90","n/e"
"30/01/2025 10:30:00 - 30/01/2025 11:00:00","CTA|IE","n/e","3085.96","n/e"
"30/01/2025 11:00:00 - 30/01/2025 11:30:00","CTA|IE","n/e","2974.04","n/e"
"30/01/2025 11:30:00 - 30/01/2025 12:00:00","CTA|IE","n/e","3019.47","n/e"
"30/01/2025 12:00:00 - 30/01/2025 12:30:00","CTA|IE","n/e","2952.40","n/e"
"30/01/2025 12:30:00 - 30/01/2025 13:00:00","CTA|IE","n/e","2946.68","n/e"
"30/01/2025 13:00:00 - 30/01/2025 13:30:00","CTA|IE","n/e","2958.28","n/e"
"30/01/2025 13:30:00 - 30/01/2025 14:00:00","CTA|IE","n/e","2918.51","n/e"
"30/01/2025 14:00:00 - 30/01/2025 14:30:00","CTA|IE","n/e","2975.72","n/e"
"30/01/2025 14:30:00 - 30/01/2025 15:00:00","CTA|IE","n/e","3055.93","n/e"
"30/01/2025 15:00:00 - 30/01/2025 15:30:00","CTA|IE","n/e","3146.64","n/e"
"30/01/2025 15:30:00 - 30/01/2025 16:00:00","CTA|IE","n/e","3267.40","n/e"
"30/01/2025 16:00:00 - 30/01/2025 16:30:00","CTA|IE","n/e","3433.14","n/e"
"30/01/2025 16:30:00 - 30/01/2025 17:00:00","CTA|IE","n/e","3608.34","n/e"
"30/01/2025 17:00:00 - 30/01/2025 17:30:00","CTA|IE","n/e","3772.85","n/e"
"30/01/2025 17:30:00 - 30/01/2025 18:00:00","CTA|IE","n/e","4141.64","n/e"
"30/01/2025 18:00:00 - 30/01/2025 18:30:00","CTA|IE","n/e","4467.01","n/e"
"30/01/2025 18:30:00 - 30/01/2025 19:00:00","CTA|IE","n/e","4688.10","n/e"
"30/01/2025 19:00:00 - 30/01/2025 19:30:00","CTA|IE","n/e","4855.89","n/e"
"30/01/2025 19:30:00 - 30/01/2025 20:00:00","CTA|IE","n/e","5099.38","n/e"
"30/01/2025 20:00:00 - 30/01/2025 20:30:00","CTA|IE","n/e","5275.74","n/e"
"30/01/2025 20:30:00 - 30/01/2025 21:00:00","CTA|IE","n/e","5238.58","n/e"
"30/01/2025 21:00:00 - 30/01/2025 21:30:00","CTA|IE","n/e","5207.55","n/e"
"30/01/2025 21:30:00 - 30/01/2025 22:00:00","CTA|IE","n/e","5168.38","n/e"
"30/01/2025 22:00:00 - 30/01/2025 22:30:00","CTA|IE","n/e","5068.53","n/e"
"30/01/2025 22:30:00 - 30/01/2025 23:00:00","CTA|IE","n/e","4739.36","n/e"
"30/01/2025 23:00:00 - 30/01/2025 23:30:00","CTA|IE","n/e","4367.21","n/e"
"30/01/2025 23:30:00 - 31/01/2025 00:00:00","CTA|IE","n/e","4117.14","n/e"
"31/01/2025 00:00:00 - 31/01/2025 00:30:00","CTA|IE","n/e","3935.64","n/e"
"31/01/2025 00:30:00 - 31/01/2025 01:00:00","CTA|IE","n/e","3748.62","n/e"
"31/01/2025 01:00:00 - 31/01/2025 01:30:00","CTA|IE","n/e","3567.58","n/e"
"31/01/2025 01:30:00 - 31/01/2025 02:00:00","CTA|IE","n/e","3488.15","n/e"
"31/01/2025 02:00:00 - 31/01/2025 02:30:00","CTA|IE","n/e","3279.49","n/e"
"31/01/2025 02:30:00 - 31/01/2025 03:00:00","CTA|IE","n/e","3094.95","n/e"
"31/01/2025 03:00:00 - 31/01/2025 03:30:00","CTA|IE","n/e","2980.18","n/e"
"31/01/2025 03:30:00 - 31/01/2025 04:00:00","CTA|IE","n/e","2931.94","n/e"
"31/01/2025 04:00:00 - 31/01/2025 04:30:00","CTA|IE","n/e","2750.96","n/e"
"31/01/2025 04:30:00 - 31/01/2025 05:00:00","CTA|IE","n/e","2629.55","n/e"
"31/01/2025 05:00:00 - 31/01/2025 05:30:00","CTA|IE","n/e","2466.85","n/e"
"31/01/2025 05:30:00 - 31/01/2025 06:00:00","CTA|IE","n/e","2567.84","n/e"
"31/01/2025 06:00:00 - 31/01/2025 06:30:00","CTA|IE","n/e","2741.70","n/e"
"31/01/2025 06:30:00 - 31/01/2025 07:00:00","CTA|IE","n/e","2660.14","n/e"
"31/01/2025 07:00:00 - 31/01/2025 07:30:00","CTA|IE","n/e","2806.98","n/e"
"31/01/2025 07:30:00 - 31/01/2025 08:00:00","CTA|IE","n/e","2865.82","n/e"
"31/01/2025 08:00:00 - 31/01/2025 08:30:00","CTA|IE","n/e","2829.65","n/e"
"31/01/2025 08:30:00 - 31/01/2025 09:00:00","CTA|IE","n/e","2802.94","n/e"
"31/01/2025 09:00:00 - 31/01/2025 09:30:00","CTA|IE","n/e","2800.24","n/e"
"31/01/2025 09:30:00 - 31/01/2025 10:00:00","CTA|IE","n/e","2740.64","n/e"
"31/01/2025 10:00:00 - 31/01/2025 10:30:00","CTA|IE","n/e","2756.33","n/e"
"31/01/2025 10:30:00 - 31/01/2025 11:00:00","CTA|IE","n/e","2770.59","n/e"
"31/01/2025 11:00:00 - 31/01/2025 11:30:00","CTA|IE","n/e","2626.99","n/e"
"31/01/2025 11:30:00 - 31/01/2025 12:00:00","CTA|IE","n/e","2540.14","n/e"
"31/01/2025 12:00:00 - 31/01/2025 12:30:00","CTA|IE","n/e","2421.54","n/e"
"31/01/2025 12:30:00 - 31/01/2025 13:00:00","CTA|IE","n/e","2269.87","n/e"
"31/01/2025 13:00:00 - 31/01/2025 13:30:00","CTA|IE","n/e","2222.95","n/e"
"31/01/2025 13:30:00 - 31/01/2025 14:00:00","CTA|IE","n/e","2293.28","n/e"
"31/01/2025 14:00:00 - 31/01/2025 14:30:00","CTA|IE","n/e","2265.10","n/e"
"31/01/2025 14:30:00 - 31/01/2025 15:00:00","CTA|IE","n/e","2242.37","n/e"
"31/01/2025 15:00:00 - 31/01/2025 15:30:00","CTA|IE","n/e","2224.14","n/e"
"31/01/2025 15:30:00 - 31/01/2025 16:00:00","CTA|IE","n/e","2248.14","n/e"
"31/01/2025 16:00:00 - 31/01/2025 16:30:00","CTA|IE","n/e","2281.87","n/e"
"31/01/2025 16:30:00 - 31/01/2025 17:00:00","CTA|IE","n/e","2456.89","n/e"
"31/01/2025 17:00:00 - 31/01/2025 17:30:00","CTA|IE","n/e","2661.23","n/e"
"31/01/2025 17:30:00 - 31/01/2025 18:00:00","CTA|IE","n/e","2860.23","n/e"
"31/01/2025 18:00:00 - 31/01/2025 18:30:00","CTA|IE","n/e","2904.33","n/e"
"31/01/2025 18:30:00 - 31/01/2025 19:00:00","CTA|IE","n/e","3249.56","n/e"
"31/01/2025 19:00:00 - 31/01/2025 19:30:00","CTA|IE","n/e","3302.86","n/e"
"31/01/2025 19:30:00 - 31/01/2025 20:00:00","CTA|IE","n/e","3269.25","n/e"
"31/01/2025 20:00:00 - 31/01/2025 20:30:00","CTA|IE","n/e","3137.44","n/e"
"31/01/2025 20:30:00 - 31/01/2025 21:00:00","CTA|IE","n/e","3205.07","n/e"
"31/01/2025 21:00:00 - 31/01/2025 21:30:00","CTA|IE","n/e","3254.82","n/e"
"31/01/2025 21:30:00 - 31/01/2025 22:00:00","CTA|IE","n/e","3356.84","n/e"
"31/01/2025 22:00:00 - 31/01/2025 22:30:00","CTA|IE","n/e","3571.70","n/e"
"31/01/2025 22:30:00 - 31/01/2025 23:00:00","CTA|IE","n/e","3830.08","n/e"
"31/01/2025 23:00:00 - 31/01/2025 23:30:00","CTA|IE","n/e","3786.46","n/e"
"31/01/2025 23:30:00 - 01/02/2025 00:00:00","CTA|IE","n/e","3592.60","n/e"
"01/02/2025 00:00:00 - 01/02/2025 00:30:00","CTA|IE","n/e","3109.03","n/e"
"01/02/2025 00:30:00 - 01/02/2025 01:00:00","CTA|IE","n/e","3087.51","n/e"
"01/02/2025 01:00:00 - 01/02/2025 01:30:00","CTA|IE","n/e","2877.97","n/e"
"01/02/2025 01:30:00 - 01/02/2025 02:00:00","CTA|IE","n/e","2863.55","n/e"
"01/02/2025 02:00:00 - 01/02/2025 02:30:00","CTA|IE","n/e","2987.37","n/e"
"01/02/2025 02:30:00 - 01/02/2025 03:00:00","CTA|IE","n/e","3213.35","n/e"
"01/02/2025 03:00:00 - 01/02/2025 03:30:00","CTA|IE","n/e","3256.74","n/e"
"01/02/2025 03:30:00 - 01/02/2025 04:00:00","CTA|IE","n/e","3211.81","n/e"
"01/02/2025 04:00:00 - 01/02/2025 04:30:00","CTA|IE","n/e","3270.03","n/e"
"01/02/2025 04:30:00 - 01/02/2025 05:00:00","CTA|IE","n/e","3260.77","n/e"
"01/02/2025 05:00:00 - 01/02/2025 05:30:00","CTA|IE","n/e","3401.23","n/e"
"01/02/2025 05:30:00 - 01/02/2025 06:00:00","CTA|IE","n/e","3432.88","n/e"
"01/02/2025 06:00:00 - 01/02/2025 06:30:00","CTA|IE","n/e","3397.54","n/e"
"01/02/2025 06:30:00 - 01/02/2025 07:00:00","CTA|IE","n/e","3365.48","n/e"
"01/02/2025 07:00:00 - 01/02/2025 07:30:00","CTA|IE","n/e","3546.98","n/e"
"01/02/2025 07:30:00 - 01/02/2025 08:00:00","CTA|IE","n/e","3657.03","n/e"
"01/02/2025 08:00:00 - 01/02/2025 08:30:00","CTA|IE","n/e","3719.06","n/e"
"01/02/2025 08:30:00 - 01/02/2025 09:00:00","CTA|IE","n/e","3834.34","n/e"
"01/02/2025 09:00:00 - 01/02/2025 09:30:00","CTA|IE","n/e","3813.70","n/e"
"01/02/2025 09:30:00 - 01/02/2025 10:00:00","CTA|IE","n/e","3487.60","n/e"
"01/02/2025 10:00:00 - 01/02/2025 10:30:00","CTA|IE","n/e","3569.83","n/e"
"01/02/2025 10:30:00 - 01/02/2025 11:00:00","CTA|IE","n/e","3716.90","n/e"
"01/02/2025 11:00:00 - 01/02/2025 11:30:00","CTA|IE","n/e","3808.22","n/e"
"01/02/2025 11:30:00 - 01/02/2025 12:00:00","CTA|IE","n/e","3837.61","n/e"
"01/02/2025 12:00:00 - 01/02/2025 12:30:00","CTA|IE","n/e","3788.79","n/e"
"01/02/2025 12:30:00 - 01/02/2025 13:00:00","CTA|IE","n/e","3803.59","n/e"
"01/02/2025 13:00:00 - 01/02/2025 13:30:00","CTA|IE","n/e","3784.68","n/e"
"01/02/2025 13:30:00 - 01/02/2025 14:00:00","CTA|IE","n/e","3787.44","n/e"
"01/02/2025 14:00:00 - 01/02/2025 14:30:00","CTA|IE","n/e","3752.35","n/e"
"01/02/2025 14:30:00 - 01/02/2025 15:00:00","CTA|IE","n/e","3840.74","n/e"
"01/02/2025 15:00:00 - 01/02/2025 15:30:00","CTA|IE","n/e","3801.20","n/e"
"01/02/2025 15:30:00 - 01/02/2025 16:00:00","CTA|IE","n/e","3808.98","n/e"
"01/02/2025 16:00:00 - 01/02/2025 16:30:00","CTA|IE","n/e","3779.07","n/e"
"01/02/2025 16:30:00 - 01/02/2025 17:00:00","CTA|IE","n/e","3869.03","n/e"
"01/02/2025 17:00:00 - 01/02/2025 17:30:00","CTA|IE","n/e","3859.58","n/e"
"01/02/2025 17:30:00 - 01/02/2025 18:00:00","CTA|IE","n/e","3976.97","n/e"
"01/02/2025 18:00:00 - 01/02/2025 18:30:00","CTA|IE","n/e","4076.54","n/e"
"01/02/2025 18:30:00 - 01/02/2025 19:00:00","CTA|IE","n/e","4221.87","n/e"
"01/02/2025 19:00:00 - 01/02/2025 19:30:00","CTA|IE","n/e","4204.77","n/e"
"01/02/2025 19:30:00 - 01/02/2025 20:00:00","CTA|IE","n/e","4121.59","n/e"
"01/02/2025 20:00:00 - 01/02/2025 20:30:00","CTA|IE","n/e","4102.67","n/e"
"01/02/2025 20:30:00 - 01/02/2025 21:00:00","CTA|IE","n/e","3964.93","n/e"
"01/02/2025 21:00:00 - 01/02/2025 21:30:00","CTA|IE","n/e","3856.19","n/e"
"01/02/2025 21:30:00 - 01/02/2025 22:00:00","CTA|IE","n/e","3762.41","n/e"
"01/02/2025 22:00:00 - 01/02/2025 22:30:00","CTA|IE","n/e","3727.85","n/e"
"01/02/2025 22:30:00 - 01/02/2025 23:00:00","CTA|IE","n/e","3776.80","n/e"
"01/02/2025 23:00:00 - 01/02/2025 23:30:00","CTA|IE","n/e","3705.41","n/e"
"01/02/2025 23:30:00 - 02/02/2025 00:00:00","CTA|IE","n/e","3504.74","n/e"
"02/02/2025 00:00:00 - 02/02/2025 00:30:00","CTA|IE","n/e","3356.05","n/e"
"02/02/2025 00:30:00 - 02/02/2025 01:00:00","CTA|IE","n/e","3202.58","n/e"
"02/02/2025 01:00:00 - 02/02/2025 01:30:00","CTA|IE","n/e","3105.16","n/e"
"02/02/2025 01:30:00 - 02/02/2025 02:00:00","CTA|IE","n/e","2998.64","n/e"
"02/02/2025 02:00:00 - 02/02/2025 02:30:00","CTA|IE","n/e","2850.49","n/e"
"02/02/2025 02:30:00 - 02/02/2025 03:00:00","CTA|IE","n/e","2666.45","n/e"
"02/02/2025 03:00:00 - 02/02/2025 03:30:00","CTA|IE","n/e","2587.69","n/e"
"02/02/2025 03:30:00 - 02/02/2025 04:00:00","CTA|IE","n/e","2413.59","n/e"
"02/02/2025 04:00:00 - 02/02/2025 04:30:00","CTA|IE","n/e","2414.68","n/e"
"02/02/2025 04:30:00 - 02/02/2025 05:00:00","CTA|IE","n/e","2465.78","n/e"
"02/02/2025 05:00:00 - 02/02/2025 05:30:00","CTA|IE","n/e","2462.93","n/e"
"02/02/2025 05:30:00 - 02/02/2025 06:00:00","CTA|IE","n/e","2487.97","n/e"
