Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-10-31T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,130.52,190.11,66.8,61.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-10-31T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,136.74,198.7,65.37,59.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-10-31T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,149.1,214.72,62.13,55.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-10-31T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,149.66,214.93,61.88,55.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-10-31T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,177.4,251.83,54.61,47.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-10-31T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,167.44,238.24,57.59,50.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,192.38,272.12,51.26,44.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,184.42,261.5,53.03,47.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,166.36,237.25,57.47,52.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,170.56,242.13,56.43,50.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,162.51,231.62,58.53,52.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,166.19,236.94,57.5,51.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,153.93,220.83,60.63,51.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,149.42,214.45,61.82,53.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,142.6,205.05,63.64,56.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,133.19,192.98,66.33,59.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,126.65,185.43,67.93,62.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,136.74,198.25,65.87,61.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,140.67,203.4,64.88,59.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,145.15,209.3,63.44,57.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,142.55,205.75,63.79,57.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,137.27,198.42,65.06,58.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,134.72,195.04,65.71,59.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,130.1,187.66,67.48,61.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,125.67,181.46,68.53,62.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,140.48,202.37,64.35,58.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,146.62,211.36,62.68,55.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,141.43,205.19,64.29,57.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,147.5,214.64,62.7,55.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-01T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,149.21,218.0,62.08,52.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,152.17,221.02,61.42,53.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,146.54,212.44,62.92,55.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,149.03,216.4,62.12,54.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,159.06,230.12,59.67,51.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,168.0,242.3,57.36,48.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,180.9,259.69,54.18,44.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,171.67,247.24,56.37,47.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,166.95,240.59,57.54,49.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,158.46,230.35,59.81,50.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,147.67,216.3,62.61,54.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,131.09,194.54,66.75,60.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,128.65,191.49,67.29,61.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,130.01,192.7,66.96,60.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,130.38,193.23,66.84,60.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,135.04,199.56,65.56,59.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,140.44,205.84,64.3,57.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,139.14,202.2,64.55,59.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,128.15,186.21,67.61,63.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,122.46,178.28,68.85,65.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,121.84,176.1,68.93,67.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,110.55,159.87,71.79,71.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,125.46,179.65,67.99,67.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,138.66,197.22,64.62,64.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-02T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,168.15,236.49,57.09,57.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,148.12,209.82,62.2,62.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,150.46,212.93,61.61,61.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,153.9,217.52,60.73,60.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,138.3,196.74,64.71,64.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,144.98,205.64,63.0,63.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,153.01,216.33,60.95,60.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,121.33,174.15,69.04,69.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,107.28,155.44,72.62,72.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,112.83,163.35,71.22,70.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,110.88,160.39,71.7,71.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,106.58,154.75,72.8,72.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,104.53,152.02,73.33,73.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,101.12,147.45,74.2,74.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,100.53,146.71,74.35,74.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,105.99,153.95,72.95,72.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,106.21,154.21,72.9,72.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,102.89,150.06,73.76,73.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,90.68,133.64,76.86,76.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,99.85,147.2,74.49,71.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,116.39,170.2,70.32,65.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,126.29,182.58,67.75,61.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,140.75,201.56,63.98,58.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,154.03,219.46,60.54,55.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-03T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,152.94,218.31,60.82,56.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,164.29,233.69,57.95,52.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,168.63,239.24,56.91,51.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,172.23,244.37,55.9,50.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,169.45,240.87,56.65,51.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,170.79,242.69,56.32,50.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,170.16,241.74,56.55,51.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,148.9,213.95,61.94,56.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,140.38,204.48,64.18,58.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,147.33,214.38,62.46,57.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,155.21,225.09,60.52,55.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,155.53,226.21,60.42,55.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,151.43,220.99,61.49,56.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,157.41,228.9,60.0,55.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,173.18,249.73,55.95,50.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,204.78,291.19,47.85,42.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,242.71,340.9,38.02,32.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,260.8,364.15,33.48,28.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,268.15,373.22,31.74,27.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,262.87,366.6,32.96,28.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,246.57,345.6,37.1,31.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,239.63,337.38,38.74,32.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,217.62,309.76,44.58,36.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,187.99,272.22,52.16,42.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-04T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,179.07,259.23,54.47,44.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,183.02,263.32,53.56,43.19,Electricity Maps Estimation,false,""
2025-11-05T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,178.21,257.15,54.75,44.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,165.34,240.05,57.9,48.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,161.02,233.0,59.04,49.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,163.56,236.83,58.27,48.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,167.26,242.82,57.28,48.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,184.49,265.61,52.88,44.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,202.93,289.1,48.21,41.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.83,318.98,42.32,36.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,238.31,335.83,39.26,33.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.42,344.84,37.79,32.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,235.55,332.33,39.95,35.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,235.19,331.98,39.85,34.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,246.48,346.67,36.97,32.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,256.36,359.25,34.33,29.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,263.5,367.9,32.39,27.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,271.86,378.35,30.23,25.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,276.97,384.56,29.13,24.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,278.1,386.0,28.8,24.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,274.68,382.16,29.66,24.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,263.3,367.82,32.79,26.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,248.63,349.37,36.37,29.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,223.45,317.02,42.6,33.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-05T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,203.16,291.7,47.94,37.48,Electricity Maps Estimation,false,""
2025-11-06T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,202.67,291.15,48.21,37.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,207.89,298.01,46.94,35.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,203.05,291.72,48.06,36.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,203.89,293.15,47.78,36.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,196.94,284.2,49.5,37.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,195.4,280.51,49.99,40.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,201.02,285.15,48.04,41.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,213.68,300.55,44.87,38.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.47,307.95,43.54,37.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,217.86,306.22,43.97,38.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,209.56,295.91,45.99,40.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,213.63,301.73,44.94,39.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,214.42,302.69,44.73,39.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,223.68,314.54,42.27,36.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,224.48,314.78,42.03,36.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,241.45,337.16,37.52,32.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,244.2,339.79,37.09,32.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,247.46,343.64,36.45,31.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,237.28,330.5,38.81,33.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,226.15,315.83,41.57,36.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,220.06,308.09,43.02,37.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.41,308.01,43.16,37.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,195.59,277.07,49.32,42.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-06T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,194.5,275.53,49.83,43.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-07T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,180.24,253.53,53.88,52.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-07T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,178.14,249.79,54.54,54.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-07T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,175.25,245.94,55.28,55.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-11-07T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,171.27,240.65,56.29,56.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
