Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T16:20:00.000000,Great Britain,Great Britain,GB,66.62,111.51,83.57,63.99,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T16:25:00.000000,Great Britain,Great Britain,GB,66.67,111.56,83.56,63.99,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T16:30:00.000000,Great Britain,Great Britain,GB,75.29,122.4,81.28,62.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T16:35:00.000000,Great Britain,Great Britain,GB,75.33,122.44,81.28,62.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T16:40:00.000000,Great Britain,Great Britain,GB,75.32,122.43,81.28,62.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T16:45:00.000000,Great Britain,Great Britain,GB,75.34,122.46,81.27,62.48, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T16:50:00.000000,Great Britain,Great Britain,GB,75.34,122.45,81.27,62.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T16:55:00.000000,Great Britain,Great Britain,GB,75.37,122.48,81.27,62.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T17:00:00.000000,Great Britain,Great Britain,GB,81.12,129.67,79.85,61.16, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T17:05:00.000000,Great Britain,Great Britain,GB,81.05,129.59,79.86,61.17, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T17:10:00.000000,Great Britain,Great Britain,GB,81.03,129.57,79.86,61.17,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T17:15:00.000000,Great Britain,Great Britain,GB,81.06,129.6,79.86,61.16, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T17:20:00.000000,Great Britain,Great Britain,GB,81.08,129.63,79.85,61.16,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T17:25:00.000000,Great Britain,Great Britain,GB,81.1,129.64,79.85,61.16,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T17:30:00.000000,Great Britain,Great Britain,GB,86.4,136.29,78.75,60.04, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T17:35:00.000000,Great Britain,Great Britain,GB,86.33,136.21,78.76,60.05,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T17:40:00.000000,Great Britain,Great Britain,GB,86.35,136.23,78.76,60.05, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T17:45:00.000000,Great Britain,Great Britain,GB,86.41,136.31,78.75,60.04, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T17:50:00.000000,Great Britain,Great Britain,GB,86.43,136.33,78.75,60.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T17:55:00.000000,Great Britain,Great Britain,GB,86.45,136.35,78.75,60.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T18:00:00.000000,Great Britain,Great Britain,GB,87.24,137.54,78.51,59.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T18:05:00.000000,Great Britain,Great Britain,GB,87.24,137.54,78.51,59.59, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T18:10:00.000000,Great Britain,Great Britain,GB,87.23,137.53,78.51,59.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T18:15:00.000000,Great Britain,Great Britain,GB,87.25,137.56,78.51,59.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T18:20:00.000000,Great Britain,Great Britain,GB,87.25,137.56,78.51,59.59, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T18:25:00.000000,Great Britain,Great Britain,GB,87.26,137.57,78.51,59.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T18:30:00.000000,Great Britain,Great Britain,GB,85.68,136.0,78.65,59.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T18:35:00.000000,Great Britain,Great Britain,GB,85.69,136.01,78.65,59.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T18:40:00.000000,Great Britain,Great Britain,GB,85.68,136.0,78.65,59.4, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T18:45:00.000000,Great Britain,Great Britain,GB,85.71,136.04,78.64,59.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T18:50:00.000000,Great Britain,Great Britain,GB,85.7,136.03,78.64,59.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T18:55:00.000000,Great Britain,Great Britain,GB,85.71,136.03,78.64,59.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T19:00:00.000000,Great Britain,Great Britain,GB,82.97,132.71,79.3,59.62, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T19:05:00.000000,Great Britain,Great Britain,GB,82.99,132.74,79.3,59.62,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T19:10:00.000000,Great Britain,Great Britain,GB,82.98,132.73,79.3,59.62,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T19:15:00.000000,Great Britain,Great Britain,GB,82.97,132.72,79.3,59.62,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T19:20:00.000000,Great Britain,Great Britain,GB,82.94,132.7,79.31,59.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T19:25:00.000000,Great Britain,Great Britain,GB,82.96,132.72,79.3,59.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T19:30:00.000000,Great Britain,Great Britain,GB,82.08,132.14,79.19,59.05,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T19:35:00.000000,Great Britain,Great Britain,GB,82.07,132.13,79.19,59.05, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T19:40:00.000000,Great Britain,Great Britain,GB,82.07,132.13,79.19,59.05,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T19:45:00.000000,Great Britain,Great Britain,GB,82.11,132.17,79.18,59.05, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T19:50:00.000000,Great Britain,Great Britain,GB,82.1,132.17,79.19,59.05, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T19:55:00.000000,Great Britain,Great Britain,GB,82.11,132.17,79.18,59.05, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T20:00:00.000000,Great Britain,Great Britain,GB,79.35,129.12,79.78,59.31,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T20:05:00.000000,Great Britain,Great Britain,GB,79.28,129.05,79.79,59.31,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T20:10:00.000000,Great Britain,Great Britain,GB,79.28,129.05,79.79,59.31, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T20:15:00.000000,Great Britain,Great Britain,GB,79.29,129.06,79.79,59.32,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T20:20:00.000000,Great Britain,Great Britain,GB,79.28,129.05,79.79,59.32, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T20:25:00.000000,Great Britain,Great Britain,GB,79.29,129.06,79.79,59.32,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T20:30:00.000000,Great Britain,Great Britain,GB,81.25,131.74,79.27,58.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T20:35:00.000000,Great Britain,Great Britain,GB,81.25,131.73,79.27,58.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T20:40:00.000000,Great Britain,Great Britain,GB,81.25,131.74,79.27,58.01, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T20:45:00.000000,Great Britain,Great Britain,GB,81.28,131.78,79.26,58.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T20:50:00.000000,Great Britain,Great Britain,GB,81.26,131.75,79.27,58.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T20:55:00.000000,Great Britain,Great Britain,GB,81.22,131.71,79.27,58.01, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T21:00:00.000000,Great Britain,Great Britain,GB,77.59,127.36,80.45,58.61,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T21:05:00.000000,Great Britain,Great Britain,GB,77.46,127.21,80.47,58.62,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T21:10:00.000000,Great Britain,Great Britain,GB,77.42,127.17,80.47,58.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T21:15:00.000000,Great Britain,Great Britain,GB,77.48,127.23,80.46,58.64, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T21:20:00.000000,Great Britain,Great Britain,GB,77.38,127.12,80.48,58.64, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T21:25:00.000000,Great Britain,Great Britain,GB,77.39,127.13,80.47,58.64,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T21:30:00.000000,Great Britain,Great Britain,GB,76.07,125.96,81.08,58.33, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T21:35:00.000000,Great Britain,Great Britain,GB,75.97,125.85,81.09,58.33,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T21:40:00.000000,Great Britain,Great Britain,GB,76.04,125.92,81.08,58.33, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T21:45:00.000000,Great Britain,Great Britain,GB,76.05,125.94,81.08,58.33, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T21:50:00.000000,Great Britain,Great Britain,GB,76.08,125.98,81.07,58.33,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T21:55:00.000000,Great Britain,Great Britain,GB,76.18,126.09,81.06,58.32,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T22:00:00.000000,Great Britain,Great Britain,GB,67.79,115.97,83.08,59.55,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T22:05:00.000000,Great Britain,Great Britain,GB,67.84,116.03,83.07,59.54,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T22:10:00.000000,Great Britain,Great Britain,GB,67.87,116.06,83.07,59.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T22:15:00.000000,Great Britain,Great Britain,GB,67.93,116.13,83.06,59.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T22:20:00.000000,Great Britain,Great Britain,GB,67.93,116.13,83.06,59.53, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T22:25:00.000000,Great Britain,Great Britain,GB,67.9,116.1,83.06,59.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T22:30:00.000000,Great Britain,Great Britain,GB,62.48,109.87,84.3,59.93,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T22:35:00.000000,Great Britain,Great Britain,GB,62.48,109.87,84.3,59.92, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T22:40:00.000000,Great Britain,Great Britain,GB,62.47,109.86,84.3,59.93, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T22:45:00.000000,Great Britain,Great Britain,GB,62.5,109.9,84.3,59.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T22:50:00.000000,Great Britain,Great Britain,GB,62.46,109.85,84.3,59.92, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T22:55:00.000000,Great Britain,Great Britain,GB,62.5,109.89,84.3,59.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T23:00:00.000000,Great Britain,Great Britain,GB,58.38,105.17,85.5,60.0, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T23:05:00.000000,Great Britain,Great Britain,GB,58.53,105.33,85.48,59.99, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T23:10:00.000000,Great Britain,Great Britain,GB,58.48,105.27,85.49,59.99,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T23:15:00.000000,Great Britain,Great Britain,GB,58.59,105.39,85.48,59.98,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T23:20:00.000000,Great Britain,Great Britain,GB,58.66,105.47,85.47,59.97,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T23:25:00.000000,Great Britain,Great Britain,GB,58.68,105.49,85.47,59.97,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T23:30:00.000000,Great Britain,Great Britain,GB,53.48,99.32,86.9,60.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T23:35:00.000000,Great Britain,Great Britain,GB,53.47,99.32,86.9,60.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T23:40:00.000000,Great Britain,Great Britain,GB,53.48,99.33,86.9,60.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-01T23:45:00.000000,Great Britain,Great Britain,GB,53.52,99.37,86.89,60.55, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T23:50:00.000000,Great Britain,Great Britain,GB,53.46,99.32,86.9,60.55, nationalgrideso.com; elexon.co.uk,false,""
2025-01-01T23:55:00.000000,Great Britain,Great Britain,GB,53.52,99.38,86.89,60.55, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T00:00:00.000000,Great Britain,Great Britain,GB,51.18,96.75,87.78,60.62,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T00:05:00.000000,Great Britain,Great Britain,GB,51.2,96.76,87.77,60.62, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T00:10:00.000000,Great Britain,Great Britain,GB,51.27,96.84,87.77,60.61, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T00:15:00.000000,Great Britain,Great Britain,GB,51.31,96.9,87.75,60.59, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T00:20:00.000000,Great Britain,Great Britain,GB,51.3,96.89,87.75,60.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T00:25:00.000000,Great Britain,Great Britain,GB,51.28,96.87,87.75,60.59, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T00:30:00.000000,Great Britain,Great Britain,GB,57.56,104.71,86.26,59.07, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T00:35:00.000000,Great Britain,Great Britain,GB,57.57,104.7,86.26,59.07,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T00:40:00.000000,Great Britain,Great Britain,GB,57.56,104.69,86.26,59.07, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T00:45:00.000000,Great Britain,Great Britain,GB,57.64,104.81,86.23,59.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T00:50:00.000000,Great Britain,Great Britain,GB,57.64,104.79,86.23,59.05, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T00:55:00.000000,Great Britain,Great Britain,GB,57.61,104.75,86.24,59.05,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T01:00:00.000000,Great Britain,Great Britain,GB,61.18,109.08,85.5,58.34, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T01:05:00.000000,Great Britain,Great Britain,GB,61.08,108.96,85.51,58.34,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T01:10:00.000000,Great Britain,Great Britain,GB,61.05,108.91,85.52,58.34, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T01:15:00.000000,Great Britain,Great Britain,GB,61.12,109.0,85.5,58.33,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T01:20:00.000000,Great Britain,Great Britain,GB,61.14,109.03,85.5,58.33, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T01:25:00.000000,Great Britain,Great Britain,GB,61.17,109.04,85.49,58.33, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T01:30:00.000000,Great Britain,Great Britain,GB,52.45,98.17,87.41,59.84,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T01:35:00.000000,Great Britain,Great Britain,GB,52.57,98.31,87.4,59.83, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T01:40:00.000000,Great Britain,Great Britain,GB,52.59,98.32,87.4,59.83,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T01:45:00.000000,Great Britain,Great Britain,GB,52.53,98.26,87.4,59.83,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T01:50:00.000000,Great Britain,Great Britain,GB,52.5,98.22,87.41,59.84, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T01:55:00.000000,Great Britain,Great Britain,GB,52.46,98.18,87.41,59.84,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T02:00:00.000000,Great Britain,Great Britain,GB,44.88,88.09,89.43,61.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T02:05:00.000000,Great Britain,Great Britain,GB,44.84,88.05,89.43,61.71, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T02:10:00.000000,Great Britain,Great Britain,GB,44.79,87.99,89.44,61.72, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T02:15:00.000000,Great Britain,Great Britain,GB,44.85,88.05,89.43,61.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T02:20:00.000000,Great Britain,Great Britain,GB,44.88,88.08,89.43,61.7, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T02:25:00.000000,Great Britain,Great Britain,GB,44.89,88.1,89.43,61.7,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T02:30:00.000000,Great Britain,Great Britain,GB,48.49,91.62,88.58,60.42, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T02:35:00.000000,Great Britain,Great Britain,GB,48.53,91.66,88.57,60.41, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T02:40:00.000000,Great Britain,Great Britain,GB,48.53,91.66,88.57,60.41, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T02:45:00.000000,Great Britain,Great Britain,GB,48.54,91.68,88.57,60.39, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T02:50:00.000000,Great Britain,Great Britain,GB,48.54,91.68,88.57,60.39, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T02:55:00.000000,Great Britain,Great Britain,GB,48.49,91.63,88.58,60.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T03:00:00.000000,Great Britain,Great Britain,GB,50.1,95.65,88.27,59.84, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T03:05:00.000000,Great Britain,Great Britain,GB,50.08,95.63,88.27,59.85, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T03:10:00.000000,Great Britain,Great Britain,GB,50.1,95.66,88.27,59.84, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T03:15:00.000000,Great Britain,Great Britain,GB,50.02,95.56,88.28,59.87,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T03:20:00.000000,Great Britain,Great Britain,GB,49.97,95.53,88.29,59.87,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T03:25:00.000000,Great Britain,Great Britain,GB,49.98,95.56,88.29,59.87,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T03:30:00.000000,Great Britain,Great Britain,GB,44.4,88.27,89.49,61.37, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T03:35:00.000000,Great Britain,Great Britain,GB,44.43,88.3,89.49,61.37, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T03:40:00.000000,Great Britain,Great Britain,GB,44.5,88.38,89.48,61.36,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T03:45:00.000000,Great Britain,Great Britain,GB,44.59,88.47,89.47,61.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T03:50:00.000000,Great Britain,Great Britain,GB,44.34,88.19,89.5,61.38,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T03:55:00.000000,Great Britain,Great Britain,GB,44.15,87.99,89.52,61.4, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T04:00:00.000000,Great Britain,Great Britain,GB,47.15,90.42,88.59,60.46, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T04:05:00.000000,Great Britain,Great Britain,GB,46.77,90.01,88.64,60.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T04:10:00.000000,Great Britain,Great Britain,GB,46.41,89.62,88.68,60.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T04:15:00.000000,Great Britain,Great Britain,GB,46.12,89.31,88.71,60.56, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T04:20:00.000000,Great Britain,Great Britain,GB,46.16,89.35,88.71,60.56, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T04:25:00.000000,Great Britain,Great Britain,GB,45.98,89.16,88.73,60.57, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T04:30:00.000000,Great Britain,Great Britain,GB,49.47,94.64,87.76,59.67, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T04:35:00.000000,Great Britain,Great Britain,GB,49.49,94.67,87.76,59.67,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T04:40:00.000000,Great Britain,Great Britain,GB,49.49,94.67,87.76,59.67,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T04:45:00.000000,Great Britain,Great Britain,GB,49.69,94.9,87.73,59.67, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T04:50:00.000000,Great Britain,Great Britain,GB,49.78,94.99,87.72,59.66, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T04:55:00.000000,Great Britain,Great Britain,GB,49.63,94.82,87.74,59.68, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T05:00:00.000000,Great Britain,Great Britain,GB,53.74,96.19,86.83,59.46, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T05:05:00.000000,Great Britain,Great Britain,GB,53.57,95.99,86.86,59.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T05:10:00.000000,Great Britain,Great Britain,GB,53.33,95.72,86.89,59.51,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T05:15:00.000000,Great Britain,Great Britain,GB,53.03,95.39,86.93,59.53, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T05:20:00.000000,Great Britain,Great Britain,GB,53.32,95.68,86.9,59.5, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T05:25:00.000000,Great Britain,Great Britain,GB,53.4,95.77,86.89,59.5,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T05:30:00.000000,Great Britain,Great Britain,GB,56.26,98.39,86.0,59.05, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T05:35:00.000000,Great Britain,Great Britain,GB,56.24,98.36,86.0,59.05,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-02T05:40:00.000000,Great Britain,Great Britain,GB,56.15,98.28,86.01,59.06, nationalgrideso.com; elexon.co.uk,false,""
2025-01-02T05:45:00.000000,Great Britain,Great Britain,GB,56.02,98.13,86.04,59.14, nationalgrideso.com; elexon.co.uk,false,""
