"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"11/04/2025 04:00 - 11/04/2025 04:30","CTA|NIE","614.00","N/A"
"11/04/2025 04:30 - 11/04/2025 05:00","CTA|NIE","610.00","N/A"
"11/04/2025 05:00 - 11/04/2025 05:30","CTA|NIE","605.00","N/A"
"11/04/2025 05:30 - 11/04/2025 06:00","CTA|NIE","605.00","N/A"
"11/04/2025 06:00 - 11/04/2025 06:30","CTA|NIE","607.00","N/A"
"11/04/2025 06:30 - 11/04/2025 07:00","CTA|NIE","636.00","N/A"
"11/04/2025 07:00 - 11/04/2025 07:30","CTA|NIE","682.00","N/A"
"11/04/2025 07:30 - 11/04/2025 08:00","CTA|NIE","744.00","N/A"
"11/04/2025 08:00 - 11/04/2025 08:30","CTA|NIE","818.00","N/A"
"11/04/2025 08:30 - 11/04/2025 09:00","CTA|NIE","919.00","N/A"
"11/04/2025 09:00 - 11/04/2025 09:30","CTA|NIE","969.00","N/A"
"11/04/2025 09:30 - 11/04/2025 10:00","CTA|NIE","994.00","N/A"
"11/04/2025 10:00 - 11/04/2025 10:30","CTA|NIE","989.00","N/A"
"11/04/2025 10:30 - 11/04/2025 11:00","CTA|NIE","980.00","N/A"
"11/04/2025 11:00 - 11/04/2025 11:30","CTA|NIE","960.00","N/A"
"11/04/2025 11:30 - 11/04/2025 12:00","CTA|NIE","935.00","N/A"
"11/04/2025 12:00 - 11/04/2025 12:30","CTA|NIE","919.00","N/A"
"11/04/2025 12:30 - 11/04/2025 13:00","CTA|NIE","903.00","N/A"
"11/04/2025 13:00 - 11/04/2025 13:30","CTA|NIE","880.00","N/A"
"11/04/2025 13:30 - 11/04/2025 14:00","CTA|NIE","872.00","N/A"
"11/04/2025 14:00 - 11/04/2025 14:30","CTA|NIE","853.00","N/A"
"11/04/2025 14:30 - 11/04/2025 15:00","CTA|NIE","825.00","N/A"
"11/04/2025 15:00 - 11/04/2025 15:30","CTA|NIE","811.00","N/A"
"11/04/2025 15:30 - 11/04/2025 16:00","CTA|NIE","797.00","N/A"
"11/04/2025 16:00 - 11/04/2025 16:30","CTA|NIE","784.00","N/A"
"11/04/2025 16:30 - 11/04/2025 17:00","CTA|NIE","786.00","N/A"
"11/04/2025 17:00 - 11/04/2025 17:30","CTA|NIE","793.00","N/A"
"11/04/2025 17:30 - 11/04/2025 18:00","CTA|NIE","817.00","N/A"
"11/04/2025 18:00 - 11/04/2025 18:30","CTA|NIE","857.00","N/A"
"11/04/2025 18:30 - 11/04/2025 19:00","CTA|NIE","885.00","N/A"
"11/04/2025 19:00 - 11/04/2025 19:30","CTA|NIE","890.00","N/A"
"11/04/2025 19:30 - 11/04/2025 20:00","CTA|NIE","881.00","N/A"
"11/04/2025 20:00 - 11/04/2025 20:30","CTA|NIE","875.00","N/A"
"11/04/2025 20:30 - 11/04/2025 21:00","CTA|NIE","875.00","N/A"
"11/04/2025 21:00 - 11/04/2025 21:30","CTA|NIE","861.00","N/A"
"11/04/2025 21:30 - 11/04/2025 22:00","CTA|NIE","877.00","N/A"
"11/04/2025 22:00 - 11/04/2025 22:30","CTA|NIE","896.00","N/A"
"11/04/2025 22:30 - 11/04/2025 23:00","CTA|NIE","866.00","N/A"
"11/04/2025 23:00 - 11/04/2025 23:30","CTA|NIE","819.00","N/A"
"11/04/2025 23:30 - 12/04/2025 00:00","CTA|NIE","773.00","N/A"
"12/04/2025 00:00 - 12/04/2025 00:30","CTA|NIE","721.00","N/A"
"12/04/2025 00:30 - 12/04/2025 01:00","CTA|NIE","669.00","N/A"
"12/04/2025 01:00 - 12/04/2025 01:30","CTA|NIE","624.00","N/A"
"12/04/2025 01:30 - 12/04/2025 02:00","CTA|NIE","599.00","N/A"
"12/04/2025 02:00 - 12/04/2025 02:30","CTA|NIE","572.00","N/A"
"12/04/2025 02:30 - 12/04/2025 03:00","CTA|NIE","559.00","N/A"
"12/04/2025 03:00 - 12/04/2025 03:30","CTA|NIE","547.00","N/A"
"12/04/2025 03:30 - 12/04/2025 04:00","CTA|NIE","562.00","N/A"
"12/04/2025 04:00 - 12/04/2025 04:30","CTA|NIE","554.00","N/A"
"12/04/2025 04:30 - 12/04/2025 05:00","CTA|NIE","546.00","N/A"
"12/04/2025 05:00 - 12/04/2025 05:30","CTA|NIE","535.00","N/A"
"12/04/2025 05:30 - 12/04/2025 06:00","CTA|NIE","536.00","N/A"
"12/04/2025 06:00 - 12/04/2025 06:30","CTA|NIE","543.00","N/A"
"12/04/2025 06:30 - 12/04/2025 07:00","CTA|NIE","553.00","N/A"
"12/04/2025 07:00 - 12/04/2025 07:30","CTA|NIE","580.00","N/A"
"12/04/2025 07:30 - 12/04/2025 08:00","CTA|NIE","600.00","N/A"
"12/04/2025 08:00 - 12/04/2025 08:30","CTA|NIE","634.00","N/A"
"12/04/2025 08:30 - 12/04/2025 09:00","CTA|NIE","681.00","N/A"
"12/04/2025 09:00 - 12/04/2025 09:30","CTA|NIE","736.00","N/A"
"12/04/2025 09:30 - 12/04/2025 10:00","CTA|NIE","782.00","N/A"
"12/04/2025 10:00 - 12/04/2025 10:30","CTA|NIE","825.00","N/A"
"12/04/2025 10:30 - 12/04/2025 11:00","CTA|NIE","837.00","N/A"
"12/04/2025 11:00 - 12/04/2025 11:30","CTA|NIE","836.00","N/A"
"12/04/2025 11:30 - 12/04/2025 12:00","CTA|NIE","828.00","N/A"
"12/04/2025 12:00 - 12/04/2025 12:30","CTA|NIE","817.00","N/A"
"12/04/2025 12:30 - 12/04/2025 13:00","CTA|NIE","824.00","N/A"
"12/04/2025 13:00 - 12/04/2025 13:30","CTA|NIE","816.00","N/A"
"12/04/2025 13:30 - 12/04/2025 14:00","CTA|NIE","814.00","N/A"
"12/04/2025 14:00 - 12/04/2025 14:30","CTA|NIE","811.00","N/A"
"12/04/2025 14:30 - 12/04/2025 15:00","CTA|NIE","798.00","N/A"
"12/04/2025 15:00 - 12/04/2025 15:30","CTA|NIE","770.00","N/A"
"12/04/2025 15:30 - 12/04/2025 16:00","CTA|NIE","762.00","N/A"
"12/04/2025 16:00 - 12/04/2025 16:30","CTA|NIE","772.00","N/A"
"12/04/2025 16:30 - 12/04/2025 17:00","CTA|NIE","781.00","N/A"
"12/04/2025 17:00 - 12/04/2025 17:30","CTA|NIE","802.00","N/A"
"12/04/2025 17:30 - 12/04/2025 18:00","CTA|NIE","823.00","N/A"
"12/04/2025 18:00 - 12/04/2025 18:30","CTA|NIE","840.00","N/A"
"12/04/2025 18:30 - 12/04/2025 19:00","CTA|NIE","867.00","N/A"
"12/04/2025 19:00 - 12/04/2025 19:30","CTA|NIE","870.00","N/A"
"12/04/2025 19:30 - 12/04/2025 20:00","CTA|NIE","851.00","N/A"
"12/04/2025 20:00 - 12/04/2025 20:30","CTA|NIE","837.00","N/A"
"12/04/2025 20:30 - 12/04/2025 21:00","CTA|NIE","825.00","N/A"
"12/04/2025 21:00 - 12/04/2025 21:30","CTA|NIE","813.00","N/A"
"12/04/2025 21:30 - 12/04/2025 22:00","CTA|NIE","819.00","N/A"
"12/04/2025 22:00 - 12/04/2025 22:30","CTA|NIE","804.00","N/A"
"12/04/2025 22:30 - 12/04/2025 23:00","CTA|NIE","770.00","N/A"
"12/04/2025 23:00 - 12/04/2025 23:30","CTA|NIE","735.00","N/A"
"12/04/2025 23:30 - 13/04/2025 00:00","CTA|NIE","694.00","N/A"
"13/04/2025 00:00 - 13/04/2025 00:30","CTA|NIE","658.00","N/A"
"13/04/2025 00:30 - 13/04/2025 01:00","CTA|NIE","621.00","N/A"
"13/04/2025 01:00 - 13/04/2025 01:30","CTA|NIE","601.00","N/A"
"13/04/2025 01:30 - 13/04/2025 02:00","CTA|NIE","577.00","N/A"
"13/04/2025 02:00 - 13/04/2025 02:30","CTA|NIE","554.00","N/A"
"13/04/2025 02:30 - 13/04/2025 03:00","CTA|NIE","543.00","N/A"
"13/04/2025 03:00 - 13/04/2025 03:30","CTA|NIE","537.00","N/A"
"13/04/2025 03:30 - 13/04/2025 04:00","CTA|NIE","545.00","N/A"
"13/04/2025 04:00 - 13/04/2025 04:30","CTA|NIE","537.00","N/A"
"13/04/2025 04:30 - 13/04/2025 05:00","CTA|NIE","530.00","N/A"
"13/04/2025 05:00 - 13/04/2025 05:30","CTA|NIE","523.00","N/A"
"13/04/2025 05:30 - 13/04/2025 06:00","CTA|NIE","520.00","N/A"
"13/04/2025 06:00 - 13/04/2025 06:30","CTA|NIE","527.00","N/A"
"13/04/2025 06:30 - 13/04/2025 07:00","CTA|NIE","543.00","N/A"
"13/04/2025 07:00 - 13/04/2025 07:30","CTA|NIE","556.00","N/A"
"13/04/2025 07:30 - 13/04/2025 08:00","CTA|NIE","557.00","N/A"
"13/04/2025 08:00 - 13/04/2025 08:30","CTA|NIE","580.00","N/A"
"13/04/2025 08:30 - 13/04/2025 09:00","CTA|NIE","615.00","N/A"
"13/04/2025 09:00 - 13/04/2025 09:30","CTA|NIE","654.00","N/A"
"13/04/2025 09:30 - 13/04/2025 10:00","CTA|NIE","704.00","N/A"
"13/04/2025 10:00 - 13/04/2025 10:30","CTA|NIE","736.00","N/A"
"13/04/2025 10:30 - 13/04/2025 11:00","CTA|NIE","755.00","N/A"
"13/04/2025 11:00 - 13/04/2025 11:30","CTA|NIE","762.00","N/A"
"13/04/2025 11:30 - 13/04/2025 12:00","CTA|NIE","774.00","N/A"
"13/04/2025 12:00 - 13/04/2025 12:30","CTA|NIE","769.00","N/A"
"13/04/2025 12:30 - 13/04/2025 13:00","CTA|NIE","765.00","N/A"
"13/04/2025 13:00 - 13/04/2025 13:30","CTA|NIE","770.00","N/A"
"13/04/2025 13:30 - 13/04/2025 14:00","CTA|NIE","770.00","N/A"
"13/04/2025 14:00 - 13/04/2025 14:30","CTA|NIE","769.00","N/A"
"13/04/2025 14:30 - 13/04/2025 15:00","CTA|NIE","760.00","N/A"
"13/04/2025 15:00 - 13/04/2025 15:30","CTA|NIE","736.00","N/A"
"13/04/2025 15:30 - 13/04/2025 16:00","CTA|NIE","709.00","N/A"
"13/04/2025 16:00 - 13/04/2025 16:30","CTA|NIE","721.00","N/A"
"13/04/2025 16:30 - 13/04/2025 17:00","CTA|NIE","715.00","N/A"
"13/04/2025 17:00 - 13/04/2025 17:30","CTA|NIE","745.00","N/A"
"13/04/2025 17:30 - 13/04/2025 18:00","CTA|NIE","782.00","N/A"
"13/04/2025 18:00 - 13/04/2025 18:30","CTA|NIE","808.00","N/A"
"13/04/2025 18:30 - 13/04/2025 19:00","CTA|NIE","852.00","N/A"
"13/04/2025 19:00 - 13/04/2025 19:30","CTA|NIE","859.00","N/A"
"13/04/2025 19:30 - 13/04/2025 20:00","CTA|NIE","854.00","N/A"
"13/04/2025 20:00 - 13/04/2025 20:30","CTA|NIE","853.00","N/A"
"13/04/2025 20:30 - 13/04/2025 21:00","CTA|NIE","845.00","N/A"
"13/04/2025 21:00 - 13/04/2025 21:30","CTA|NIE","841.00","N/A"
"13/04/2025 21:30 - 13/04/2025 22:00","CTA|NIE","844.00","N/A"
"13/04/2025 22:00 - 13/04/2025 22:30","CTA|NIE","855.00","N/A"
"13/04/2025 22:30 - 13/04/2025 23:00","CTA|NIE","810.00","N/A"
"13/04/2025 23:00 - 13/04/2025 23:30","CTA|NIE","749.00","N/A"
"13/04/2025 23:30 - 14/04/2025 00:00","CTA|NIE","694.00","N/A"
"14/04/2025 00:00 - 14/04/2025 00:30","CTA|NIE","655.00","N/A"
"14/04/2025 00:30 - 14/04/2025 01:00","CTA|NIE","603.00","N/A"
"14/04/2025 01:00 - 14/04/2025 01:30","CTA|NIE","573.00","N/A"
"14/04/2025 01:30 - 14/04/2025 02:00","CTA|NIE","551.00","N/A"
"14/04/2025 02:00 - 14/04/2025 02:30","CTA|NIE","531.00","N/A"
"14/04/2025 02:30 - 14/04/2025 03:00","CTA|NIE","519.00","N/A"
"14/04/2025 03:00 - 14/04/2025 03:30","CTA|NIE","509.00","N/A"
"14/04/2025 03:30 - 14/04/2025 04:00","CTA|NIE","531.00","N/A"
"14/04/2025 04:00 - 14/04/2025 04:30","CTA|NIE","522.00","N/A"
"14/04/2025 04:30 - 14/04/2025 05:00","CTA|NIE","527.00","N/A"
"14/04/2025 05:00 - 14/04/2025 05:30","CTA|NIE","527.00","N/A"
"14/04/2025 05:30 - 14/04/2025 06:00","CTA|NIE","531.00","N/A"
"14/04/2025 06:00 - 14/04/2025 06:30","CTA|NIE","546.00","N/A"
"14/04/2025 06:30 - 14/04/2025 07:00","CTA|NIE","567.00","N/A"
"14/04/2025 07:00 - 14/04/2025 07:30","CTA|NIE","610.00","N/A"
"14/04/2025 07:30 - 14/04/2025 08:00","CTA|NIE","676.00","N/A"
"14/04/2025 08:00 - 14/04/2025 08:30","CTA|NIE","760.00","N/A"
"14/04/2025 08:30 - 14/04/2025 09:00","CTA|NIE","855.00","N/A"
"14/04/2025 09:00 - 14/04/2025 09:30","CTA|NIE","933.00","N/A"
"14/04/2025 09:30 - 14/04/2025 10:00","CTA|NIE","973.00","N/A"
"14/04/2025 10:00 - 14/04/2025 10:30","CTA|NIE","994.00","N/A"
"14/04/2025 10:30 - 14/04/2025 11:00","CTA|NIE","1002.00","N/A"
"14/04/2025 11:00 - 14/04/2025 11:30","CTA|NIE","990.00","N/A"
"14/04/2025 11:30 - 14/04/2025 12:00","CTA|NIE","987.00","N/A"
"14/04/2025 12:00 - 14/04/2025 12:30","CTA|NIE","972.00","N/A"
"14/04/2025 12:30 - 14/04/2025 13:00","CTA|NIE","964.00","N/A"
"14/04/2025 13:00 - 14/04/2025 13:30","CTA|NIE","956.00","N/A"
"14/04/2025 13:30 - 14/04/2025 14:00","CTA|NIE","961.00","N/A"
"14/04/2025 14:00 - 14/04/2025 14:30","CTA|NIE","931.00","N/A"
"14/04/2025 14:30 - 14/04/2025 15:00","CTA|NIE","900.00","N/A"
"14/04/2025 15:00 - 14/04/2025 15:30","CTA|NIE","907.00","N/A"
"14/04/2025 15:30 - 14/04/2025 16:00","CTA|NIE","887.00","N/A"
"14/04/2025 16:00 - 14/04/2025 16:30","CTA|NIE","888.00","N/A"
"14/04/2025 16:30 - 14/04/2025 17:00","CTA|NIE","908.00","N/A"
"14/04/2025 17:00 - 14/04/2025 17:30","CTA|NIE","919.00","N/A"
"14/04/2025 17:30 - 14/04/2025 18:00","CTA|NIE","962.00","N/A"
"14/04/2025 18:00 - 14/04/2025 18:30","CTA|NIE","1009.00","N/A"
"14/04/2025 18:30 - 14/04/2025 19:00","CTA|NIE","1041.00","N/A"
"14/04/2025 19:00 - 14/04/2025 19:30","CTA|NIE","1028.00","N/A"
"14/04/2025 19:30 - 14/04/2025 20:00","CTA|NIE","995.00","N/A"
"14/04/2025 20:00 - 14/04/2025 20:30","CTA|NIE","963.00","N/A"
"14/04/2025 20:30 - 14/04/2025 21:00","CTA|NIE","960.00","N/A"
"14/04/2025 21:00 - 14/04/2025 21:30","CTA|NIE","952.00","N/A"
"14/04/2025 21:30 - 14/04/2025 22:00","CTA|NIE","962.00","N/A"
"14/04/2025 22:00 - 14/04/2025 22:30","CTA|NIE","981.00","N/A"
"14/04/2025 22:30 - 14/04/2025 23:00","CTA|NIE","940.00","N/A"
"14/04/2025 23:00 - 14/04/2025 23:30","CTA|NIE","885.00","N/A"
"14/04/2025 23:30 - 15/04/2025 00:00","CTA|NIE","824.00","N/A"
"15/04/2025 00:00 - 15/04/2025 00:30","CTA|NIE","761.00","N/A"
"15/04/2025 00:30 - 15/04/2025 01:00","CTA|NIE","710.00","N/A"
"15/04/2025 01:00 - 15/04/2025 01:30","CTA|NIE","664.00","N/A"
"15/04/2025 01:30 - 15/04/2025 02:00","CTA|NIE","635.00","N/A"
"15/04/2025 02:00 - 15/04/2025 02:30","CTA|NIE","613.00","N/A"
"15/04/2025 02:30 - 15/04/2025 03:00","CTA|NIE","609.00","N/A"
"15/04/2025 03:00 - 15/04/2025 03:30","CTA|NIE","601.00","N/A"
"15/04/2025 03:30 - 15/04/2025 04:00","CTA|NIE","624.00","N/A"
"15/04/2025 04:00 - 15/04/2025 04:30","CTA|NIE","613.00","N/A"
"15/04/2025 04:30 - 15/04/2025 05:00","CTA|NIE","604.00","N/A"
"15/04/2025 05:00 - 15/04/2025 05:30","CTA|NIE","599.00","N/A"
"15/04/2025 05:30 - 15/04/2025 06:00","CTA|NIE","601.00","N/A"
"15/04/2025 06:00 - 15/04/2025 06:30","CTA|NIE","613.00","N/A"
"15/04/2025 06:30 - 15/04/2025 07:00","CTA|NIE","631.00","N/A"
"15/04/2025 07:00 - 15/04/2025 07:30","CTA|NIE","684.00","N/A"
"15/04/2025 07:30 - 15/04/2025 08:00","CTA|NIE","745.00","N/A"
"15/04/2025 08:00 - 15/04/2025 08:30","CTA|NIE","830.00","N/A"
"15/04/2025 08:30 - 15/04/2025 09:00","CTA|NIE","922.00","N/A"
"15/04/2025 09:00 - 15/04/2025 09:30","CTA|NIE","1000.00","N/A"
"15/04/2025 09:30 - 15/04/2025 10:00","CTA|NIE","1033.00","N/A"
"15/04/2025 10:00 - 15/04/2025 10:30","CTA|NIE","1032.00","N/A"
"15/04/2025 10:30 - 15/04/2025 11:00","CTA|NIE","1024.00","N/A"
"15/04/2025 11:00 - 15/04/2025 11:30","CTA|NIE","982.00","N/A"
"15/04/2025 11:30 - 15/04/2025 12:00","CTA|NIE","971.00","N/A"
"15/04/2025 12:00 - 15/04/2025 12:30","CTA|NIE","956.00","N/A"
"15/04/2025 12:30 - 15/04/2025 13:00","CTA|NIE","953.00","N/A"
"15/04/2025 13:00 - 15/04/2025 13:30","CTA|NIE","938.00","N/A"
"15/04/2025 13:30 - 15/04/2025 14:00","CTA|NIE","927.00","N/A"
"15/04/2025 14:00 - 15/04/2025 14:30","CTA|NIE","917.00","N/A"
"15/04/2025 14:30 - 15/04/2025 15:00","CTA|NIE","867.00","N/A"
"15/04/2025 15:00 - 15/04/2025 15:30","CTA|NIE","872.00","N/A"
"15/04/2025 15:30 - 15/04/2025 16:00","CTA|NIE","865.00","N/A"
"15/04/2025 16:00 - 15/04/2025 16:30","CTA|NIE","835.00","N/A"
"15/04/2025 16:30 - 15/04/2025 17:00","CTA|NIE","858.00","N/A"
"15/04/2025 17:00 - 15/04/2025 17:30","CTA|NIE","890.00","N/A"
"15/04/2025 17:30 - 15/04/2025 18:00","CTA|NIE","917.00","N/A"
"15/04/2025 18:00 - 15/04/2025 18:30","CTA|NIE","941.00","N/A"
"15/04/2025 18:30 - 15/04/2025 19:00","CTA|NIE","965.00","N/A"
"15/04/2025 19:00 - 15/04/2025 19:30","CTA|NIE","955.00","N/A"
"15/04/2025 19:30 - 15/04/2025 20:00","CTA|NIE","941.00","N/A"
"15/04/2025 20:00 - 15/04/2025 20:30","CTA|NIE","929.00","N/A"
"15/04/2025 20:30 - 15/04/2025 21:00","CTA|NIE","930.00","N/A"
"15/04/2025 21:00 - 15/04/2025 21:30","CTA|NIE","925.00","N/A"
"15/04/2025 21:30 - 15/04/2025 22:00","CTA|NIE","932.00","N/A"
"15/04/2025 22:00 - 15/04/2025 22:30","CTA|NIE","952.00","N/A"
"15/04/2025 22:30 - 15/04/2025 23:00","CTA|NIE","907.00","N/A"
"15/04/2025 23:00 - 15/04/2025 23:30","CTA|NIE","847.00","N/A"
"15/04/2025 23:30 - 16/04/2025 00:00","CTA|NIE","783.00","N/A"
"16/04/2025 00:00 - 16/04/2025 00:30","CTA|NIE","714.00","N/A"
"16/04/2025 00:30 - 16/04/2025 01:00","CTA|NIE","663.00","N/A"
"16/04/2025 01:00 - 16/04/2025 01:30","CTA|NIE","618.00","N/A"
"16/04/2025 01:30 - 16/04/2025 02:00","CTA|NIE","597.00","N/A"
"16/04/2025 02:00 - 16/04/2025 02:30","CTA|NIE","571.00","N/A"
"16/04/2025 02:30 - 16/04/2025 03:00","CTA|NIE","561.00","N/A"
"16/04/2025 03:00 - 16/04/2025 03:30","CTA|NIE","556.00","N/A"
"16/04/2025 03:30 - 16/04/2025 04:00","CTA|NIE","568.00","N/A"
"16/04/2025 04:00 - 16/04/2025 04:30","CTA|NIE","560.00","N/A"
"16/04/2025 04:30 - 16/04/2025 05:00","CTA|NIE","556.00","N/A"
"16/04/2025 05:00 - 16/04/2025 05:30","CTA|NIE","548.00","N/A"
"16/04/2025 05:30 - 16/04/2025 06:00","CTA|NIE","551.00","N/A"
"16/04/2025 06:00 - 16/04/2025 06:30","CTA|NIE","567.00","N/A"
"16/04/2025 06:30 - 16/04/2025 07:00","CTA|NIE","590.00","N/A"
"16/04/2025 07:00 - 16/04/2025 07:30","CTA|NIE","632.00","N/A"
"16/04/2025 07:30 - 16/04/2025 08:00","CTA|NIE","704.00","N/A"
"16/04/2025 08:00 - 16/04/2025 08:30","CTA|NIE","784.00","N/A"
"16/04/2025 08:30 - 16/04/2025 09:00","CTA|NIE","878.00","N/A"
"16/04/2025 09:00 - 16/04/2025 09:30","CTA|NIE","950.00","N/A"
"16/04/2025 09:30 - 16/04/2025 10:00","CTA|NIE","1005.00","N/A"
"16/04/2025 10:00 - 16/04/2025 10:30","CTA|NIE","1042.00","N/A"
"16/04/2025 10:30 - 16/04/2025 11:00","CTA|NIE","1063.00","N/A"
"16/04/2025 11:00 - 16/04/2025 11:30","CTA|NIE","1067.00","N/A"
"16/04/2025 11:30 - 16/04/2025 12:00","CTA|NIE","1074.00","N/A"
"16/04/2025 12:00 - 16/04/2025 12:30","CTA|NIE","1093.00","N/A"
"16/04/2025 12:30 - 16/04/2025 13:00","CTA|NIE","1089.00","N/A"
"16/04/2025 13:00 - 16/04/2025 13:30","CTA|NIE","1085.00","N/A"
"16/04/2025 13:30 - 16/04/2025 14:00","CTA|NIE","1096.00","N/A"
"16/04/2025 14:00 - 16/04/2025 14:30","CTA|NIE","1095.00","N/A"
"16/04/2025 14:30 - 16/04/2025 15:00","CTA|NIE","1060.00","N/A"
"16/04/2025 15:00 - 16/04/2025 15:30","CTA|NIE","1042.00","N/A"
"16/04/2025 15:30 - 16/04/2025 16:00","CTA|NIE","1036.00","N/A"
"16/04/2025 16:00 - 16/04/2025 16:30","CTA|NIE","1022.00","N/A"
"16/04/2025 16:30 - 16/04/2025 17:00","CTA|NIE","1021.00","N/A"
"16/04/2025 17:00 - 16/04/2025 17:30","CTA|NIE","1028.00","N/A"
"16/04/2025 17:30 - 16/04/2025 18:00","CTA|NIE","1065.00","N/A"
"16/04/2025 18:00 - 16/04/2025 18:30","CTA|NIE","1088.00","N/A"
"16/04/2025 18:30 - 16/04/2025 19:00","CTA|NIE","1099.00","N/A"
"16/04/2025 19:00 - 16/04/2025 19:30","CTA|NIE","1093.00","N/A"
"16/04/2025 19:30 - 16/04/2025 20:00","CTA|NIE","1060.00","N/A"
"16/04/2025 20:00 - 16/04/2025 20:30","CTA|NIE","1028.00","N/A"
"16/04/2025 20:30 - 16/04/2025 21:00","CTA|NIE","1018.00","N/A"
"16/04/2025 21:00 - 16/04/2025 21:30","CTA|NIE","1004.00","N/A"
"16/04/2025 21:30 - 16/04/2025 22:00","CTA|NIE","994.00","N/A"
"16/04/2025 22:00 - 16/04/2025 22:30","CTA|NIE","996.00","N/A"
"16/04/2025 22:30 - 16/04/2025 23:00","CTA|NIE","947.00","N/A"
"16/04/2025 23:00 - 16/04/2025 23:30","CTA|NIE","891.00","N/A"
"16/04/2025 23:30 - 17/04/2025 00:00","CTA|NIE","828.00","N/A"
"17/04/2025 00:00 - 17/04/2025 00:30","CTA|NIE","769.00","N/A"
"17/04/2025 00:30 - 17/04/2025 01:00","CTA|NIE","718.00","N/A"
"17/04/2025 01:00 - 17/04/2025 01:30","CTA|NIE","671.00","N/A"
"17/04/2025 01:30 - 17/04/2025 02:00","CTA|NIE","649.00","N/A"
"17/04/2025 02:00 - 17/04/2025 02:30","CTA|NIE","624.00","N/A"
"17/04/2025 02:30 - 17/04/2025 03:00","CTA|NIE","613.00","N/A"
"17/04/2025 03:00 - 17/04/2025 03:30","CTA|NIE","601.00","N/A"
"17/04/2025 03:30 - 17/04/2025 04:00","CTA|NIE","623.00","N/A"
"17/04/2025 04:00 - 17/04/2025 04:30","CTA|NIE","611.00","N/A"
"17/04/2025 04:30 - 17/04/2025 05:00","CTA|NIE","611.00","N/A"
"17/04/2025 05:00 - 17/04/2025 05:30","CTA|NIE","605.00","N/A"
"17/04/2025 05:30 - 17/04/2025 06:00","CTA|NIE","611.00","N/A"
"17/04/2025 06:00 - 17/04/2025 06:30","CTA|NIE","620.00","N/A"
"17/04/2025 06:30 - 17/04/2025 07:00","CTA|NIE","647.00","N/A"
"17/04/2025 07:00 - 17/04/2025 07:30","CTA|NIE","687.00","N/A"
"17/04/2025 07:30 - 17/04/2025 08:00","CTA|NIE","756.00","N/A"
"17/04/2025 08:00 - 17/04/2025 08:30","CTA|NIE","835.00","N/A"
"17/04/2025 08:30 - 17/04/2025 09:00","CTA|NIE","924.00","N/A"
"17/04/2025 09:00 - 17/04/2025 09:30","CTA|NIE","981.00","N/A"
"17/04/2025 09:30 - 17/04/2025 10:00","CTA|NIE","1032.00","N/A"
"17/04/2025 10:00 - 17/04/2025 10:30","CTA|NIE","1040.00","N/A"
"17/04/2025 10:30 - 17/04/2025 11:00","CTA|NIE","1035.00","N/A"
"17/04/2025 11:00 - 17/04/2025 11:30","CTA|NIE","1014.00","N/A"
"17/04/2025 11:30 - 17/04/2025 12:00","CTA|NIE","988.00","N/A"
"17/04/2025 12:00 - 17/04/2025 12:30","CTA|NIE","986.00","N/A"
"17/04/2025 12:30 - 17/04/2025 13:00","CTA|NIE","978.00","N/A"
"17/04/2025 13:00 - 17/04/2025 13:30","CTA|NIE","975.00","N/A"
"17/04/2025 13:30 - 17/04/2025 14:00","CTA|NIE","977.00","N/A"
"17/04/2025 14:00 - 17/04/2025 14:30","CTA|NIE","960.00","N/A"
"17/04/2025 14:30 - 17/04/2025 15:00","CTA|NIE","935.00","N/A"
"17/04/2025 15:00 - 17/04/2025 15:30","CTA|NIE","921.00","N/A"
"17/04/2025 15:30 - 17/04/2025 16:00","CTA|NIE","914.00","N/A"
"17/04/2025 16:00 - 17/04/2025 16:30","CTA|NIE","908.00","N/A"
"17/04/2025 16:30 - 17/04/2025 17:00","CTA|NIE","916.00","N/A"
"17/04/2025 17:00 - 17/04/2025 17:30","CTA|NIE","923.00","N/A"
"17/04/2025 17:30 - 17/04/2025 18:00","CTA|NIE","949.00","N/A"
"17/04/2025 18:00 - 17/04/2025 18:30","CTA|NIE","985.00","N/A"
"17/04/2025 18:30 - 17/04/2025 19:00","CTA|NIE","1015.00","N/A"
"17/04/2025 19:00 - 17/04/2025 19:30","CTA|NIE","1010.00","N/A"
"17/04/2025 19:30 - 17/04/2025 20:00","CTA|NIE","994.00","N/A"
"17/04/2025 20:00 - 17/04/2025 20:30","CTA|NIE","978.00","N/A"
"17/04/2025 20:30 - 17/04/2025 21:00","CTA|NIE","972.00","N/A"
"17/04/2025 21:00 - 17/04/2025 21:30","CTA|NIE","961.00","N/A"
"17/04/2025 21:30 - 17/04/2025 22:00","CTA|NIE","966.00","N/A"
"17/04/2025 22:00 - 17/04/2025 22:30","CTA|NIE","995.00","N/A"
"17/04/2025 22:30 - 17/04/2025 23:00","CTA|NIE","951.00","N/A"
"17/04/2025 23:00 - 17/04/2025 23:30","CTA|NIE","908.00","N/A"
"17/04/2025 23:30 - 18/04/2025 00:00","CTA|NIE","851.00","N/A"
"18/04/2025 00:00 - 18/04/2025 00:30","CTA|NIE","794.00","N/A"
"18/04/2025 00:30 - 18/04/2025 01:00","CTA|NIE","742.00","N/A"
"18/04/2025 01:00 - 18/04/2025 01:30","CTA|NIE","696.00","N/A"
